datetime,count
2011/1/30 18:00:00,39
2011/1/30 19:00:00,39
2011/1/30 20:00:00,54
2011/1/30 21:00:00,66
2011/1/30 22:00:00,76
2011/1/30 23:00:00,62
2011/1/31 0:00:00,99
2011/1/31 1:00:00,79
2011/1/31 2:00:00,79
2011/1/31 3:00:00,79
2011/1/31 4:00:00,89
2011/1/31 5:00:00,58
2011/1/31 6:00:00,59
2011/1/31 7:00:00,63
2011/1/31 8:00:00,69
2011/1/31 9:00:00,69
2011/1/31 10:00:00,69
2011/1/31 11:00:00,69
2011/1/31 12:00:00,85
2011/1/31 13:00:00,80
2011/1/31 14:00:00,83
2011/1/31 15:00:00,75
2011/1/31 16:00:00,66
2011/1/31 17:00:00,69
2011/1/31 18:00:00,72
2011/1/31 19:00:00,97
2011/1/31 20:00:00,41
2011/1/31 21:00:00,50
2011/1/31 22:00:00,75
2011/1/31 23:00:00,72
2011/2/20 0:00:00,113
2011/2/20 1:00:00,99
2011/2/20 2:00:00,99
2011/2/20 3:00:00,71
2011/2/20 4:00:00,71
2011/2/20 6:00:00,63
2011/2/20 7:00:00,38
2011/2/20 8:00:00,53
2011/2/20 9:00:00,67
2011/2/20 10:00:00,90
2011/2/20 11:00:00,107
2011/2/20 12:00:00,128
2011/2/20 13:00:00,161
2011/2/20 14:00:00,214
2011/2/20 15:00:00,215
2011/2/20 16:00:00,188
2011/2/20 17:00:00,160
2011/2/20 18:00:00,130
2011/2/20 19:00:00,130
2011/2/20 20:00:00,148
2011/2/20 21:00:00,112
2011/2/20 22:00:00,134
2011/2/20 23:00:00,85
2011/2/21 0:00:00,92
2011/2/21 1:00:00,92
2011/2/21 2:00:00,92
2011/2/21 3:00:00,92
2011/2/21 4:00:00,69
2011/2/21 5:00:00,71
2011/2/21 6:00:00,123
2011/2/21 7:00:00,123
2011/2/21 8:00:00,124
2011/2/21 9:00:00,124
2011/2/21 10:00:00,124
2011/2/21 11:00:00,124
2011/2/21 12:00:00,117
2011/2/21 13:00:00,77
2011/2/21 14:00:00,109
2011/2/21 15:00:00,126
2011/2/21 16:00:00,65
2011/2/21 17:00:00,95
2011/2/21 18:00:00,77
2011/2/21 19:00:00,77
2011/2/21 20:00:00,66
2011/2/21 21:00:00,41
2011/2/21 22:00:00,37
2011/2/21 23:00:00,37
2011/2/22 6:00:00,83
2011/2/22 7:00:00,83
2011/2/22 8:00:00,83
2011/2/22 9:00:00,90
2011/2/22 10:00:00,65
2011/2/22 11:00:00,69
2011/2/22 12:00:00,92
2011/2/22 13:00:00,94
2011/2/22 14:00:00,94
2011/2/22 15:00:00,115
2011/2/22 16:00:00,87
2011/2/22 17:00:00,87
2011/2/22 18:00:00,83
2011/2/22 19:00:00,75
2011/2/22 20:00:00,78
2011/2/22 21:00:00,78
2011/2/22 22:00:00,80
2011/2/22 23:00:00,80
2011/2/23 0:00:00,59
2011/2/23 1:00:00,56
2011/2/23 2:00:00,59
2011/2/23 3:00:00,59
2011/2/23 5:00:00,59
2011/2/23 6:00:00,59
2011/2/23 7:00:00,60
2011/2/23 8:00:00,60
2011/2/23 9:00:00,77
2011/2/23 10:00:00,93
2011/2/23 11:00:00,92
2011/2/23 12:00:00,113
2011/2/23 13:00:00,116
2011/2/23 14:00:00,154
2011/2/23 15:00:00,174
2011/2/23 16:00:00,174
2011/2/23 17:00:00,174
2011/2/23 18:00:00,179
2011/2/23 19:00:00,132
2011/2/23 20:00:00,91
2011/2/23 21:00:00,92
2011/2/23 22:00:00,92
2011/2/23 23:00:00,76
2011/2/24 0:00:00,76
2011/2/24 1:00:00,72
2011/2/24 2:00:00,79
2011/2/24 3:00:00,79
2011/2/24 5:00:00,81
2011/2/24 6:00:00,78
2011/2/24 7:00:00,84
2011/2/24 8:00:00,108
2011/2/24 9:00:00,127
2011/2/24 10:00:00,107
2011/2/24 11:00:00,153
2011/2/24 12:00:00,130
2011/2/24 13:00:00,147
2011/2/24 14:00:00,133
2011/2/24 15:00:00,117
2011/2/24 16:00:00,137
2011/2/24 17:00:00,68
2011/2/24 18:00:00,119
2011/2/24 19:00:00,72
2011/2/24 20:00:00,109
2011/2/24 21:00:00,119
2011/2/24 22:00:00,80
2011/2/24 23:00:00,114
2011/2/25 0:00:00,78
2011/2/25 1:00:00,102
2011/2/25 2:00:00,102
2011/2/25 3:00:00,114
2011/2/25 5:00:00,114
2011/2/25 6:00:00,69
2011/2/25 7:00:00,60
2011/2/25 8:00:00,64
2011/2/25 9:00:00,72
2011/2/25 10:00:00,75
2011/2/25 11:00:00,196
2011/2/25 12:00:00,146
2011/2/25 13:00:00,146
2011/2/25 14:00:00,150
2011/2/25 15:00:00,182
2011/2/25 16:00:00,129
2011/2/25 17:00:00,129
2011/2/25 18:00:00,129
2011/2/25 19:00:00,97
2011/2/25 20:00:00,124
2011/2/25 21:00:00,118
2011/2/25 22:00:00,120
2011/2/25 23:00:00,120
2011/2/26 0:00:00,64
2011/2/26 1:00:00,64
2011/2/26 2:00:00,49
2011/2/26 3:00:00,58
2011/2/26 4:00:00,53
2011/2/26 5:00:00,46
2011/2/26 6:00:00,32
2011/2/26 7:00:00,36
2011/2/26 8:00:00,65
2011/2/26 9:00:00,63
2011/2/26 10:00:00,88
2011/2/26 11:00:00,114
2011/2/26 12:00:00,116
2011/2/26 13:00:00,146
2011/2/26 14:00:00,132
2011/2/26 15:00:00,162
2011/2/26 16:00:00,153
2011/2/26 17:00:00,184
2011/2/26 18:00:00,140
2011/2/26 19:00:00,112
2011/2/26 20:00:00,71
2011/2/26 21:00:00,47
2011/2/26 22:00:00,57
2011/2/26 23:00:00,62
2011/2/27 0:00:00,53
2011/2/27 1:00:00,56
2011/2/27 2:00:00,50
2011/2/27 3:00:00,51
2011/2/27 4:00:00,50
2011/2/27 6:00:00,50
2011/2/27 7:00:00,50
2011/2/27 8:00:00,51
2011/2/27 9:00:00,62
2011/2/27 10:00:00,68
2011/2/27 11:00:00,104
2011/2/27 12:00:00,128
2011/2/27 13:00:00,165
2011/2/27 14:00:00,166
2011/2/27 15:00:00,220
2011/2/27 16:00:00,233
2011/2/27 17:00:00,144
2011/2/27 18:00:00,128
2011/2/27 19:00:00,128
2011/2/27 20:00:00,128
2011/2/27 21:00:00,125
2011/2/27 22:00:00,143
2011/2/27 23:00:00,122
2011/2/28 0:00:00,100
2011/2/28 1:00:00,83
2011/2/28 3:00:00,76
2011/2/28 5:00:00,105
2011/2/28 6:00:00,94
2011/2/28 7:00:00,100
2011/2/28 8:00:00,109
2011/2/28 9:00:00,162
2011/2/28 10:00:00,209
2011/2/28 11:00:00,269
2011/2/28 12:00:00,269
2011/2/28 13:00:00,77
2011/2/28 14:00:00,75
2011/2/28 15:00:00,75
2011/2/28 16:00:00,75
2011/2/28 17:00:00,71
2011/2/28 18:00:00,77
2011/2/28 19:00:00,119
2011/2/28 20:00:00,119
2011/2/28 21:00:00,132
2011/2/28 22:00:00,72
2011/2/28 23:00:00,141
2011/3/20 0:00:00,123
2011/3/20 1:00:00,109
2011/3/20 2:00:00,78
2011/3/20 3:00:00,63
2011/3/20 4:00:00,53
2011/3/20 5:00:00,56
2011/3/20 6:00:00,56
2011/3/20 7:00:00,65
2011/3/20 8:00:00,63
2011/3/20 9:00:00,78
2011/3/20 10:00:00,120
2011/3/20 11:00:00,149
2011/3/20 12:00:00,181
2011/3/20 13:00:00,201
2011/3/20 14:00:00,171
2011/3/20 15:00:00,219
2011/3/20 16:00:00,245
2011/3/20 17:00:00,182
2011/3/20 18:00:00,202
2011/3/20 19:00:00,182
2011/3/20 20:00:00,153
2011/3/20 21:00:00,114
2011/3/20 22:00:00,116
2011/3/20 23:00:00,94
2011/3/21 0:00:00,49
2011/3/21 1:00:00,120
2011/3/21 2:00:00,120
2011/3/21 3:00:00,120
2011/3/21 5:00:00,88
2011/3/21 6:00:00,77
2011/3/21 7:00:00,53
2011/3/21 8:00:00,89
2011/3/21 9:00:00,115
2011/3/21 10:00:00,121
2011/3/21 11:00:00,159
2011/3/21 12:00:00,142
2011/3/21 13:00:00,142
2011/3/21 14:00:00,191
2011/3/21 15:00:00,210
2011/3/21 16:00:00,191
2011/3/21 17:00:00,191
2011/3/21 18:00:00,201
2011/3/21 19:00:00,239
2011/3/21 20:00:00,233
2011/3/21 21:00:00,42
2011/3/21 22:00:00,81
2011/3/21 23:00:00,81
2011/3/22 0:00:00,81
2011/3/22 1:00:00,59
2011/3/22 2:00:00,42
2011/3/22 3:00:00,113
2011/3/22 4:00:00,149
2011/3/22 5:00:00,117
2011/3/22 6:00:00,84
2011/3/22 7:00:00,115
2011/3/22 8:00:00,134
2011/3/22 9:00:00,134
2011/3/22 10:00:00,128
2011/3/22 11:00:00,141
2011/3/22 12:00:00,143
2011/3/22 13:00:00,204
2011/3/22 14:00:00,233
2011/3/22 15:00:00,233
2011/3/22 16:00:00,233
2011/3/22 17:00:00,233
2011/3/22 18:00:00,207
2011/3/22 19:00:00,128
2011/3/22 20:00:00,128
2011/3/22 21:00:00,135
2011/3/22 22:00:00,134
2011/3/22 23:00:00,134
2011/3/23 0:00:00,84
2011/3/23 1:00:00,69
2011/3/23 2:00:00,69
2011/3/23 3:00:00,102
2011/3/23 5:00:00,67
2011/3/23 6:00:00,98
2011/3/23 7:00:00,98
2011/3/23 8:00:00,103
2011/3/23 9:00:00,121
2011/3/23 10:00:00,113
2011/3/23 11:00:00,97
2011/3/23 12:00:00,98
2011/3/23 13:00:00,61
2011/3/23 14:00:00,93
2011/3/23 15:00:00,137
2011/3/23 16:00:00,115
2011/3/23 17:00:00,115
2011/3/23 18:00:00,92
2011/3/23 19:00:00,92
2011/3/23 20:00:00,59
2011/3/23 21:00:00,54
2011/3/23 22:00:00,95
2011/3/23 23:00:00,70
2011/3/24 0:00:00,98
2011/3/24 1:00:00,72
2011/3/24 2:00:00,72
2011/3/24 3:00:00,70
2011/3/24 4:00:00,70
2011/3/24 5:00:00,79
2011/3/24 6:00:00,79
2011/3/24 7:00:00,34
2011/3/24 8:00:00,48
2011/3/24 9:00:00,76
2011/3/24 10:00:00,90
2011/3/24 11:00:00,104
2011/3/24 12:00:00,101
2011/3/24 13:00:00,125
2011/3/24 14:00:00,102
2011/3/24 15:00:00,102
2011/3/24 16:00:00,80
2011/3/24 17:00:00,102
2011/3/24 18:00:00,103
2011/3/24 19:00:00,82
2011/3/24 20:00:00,96
2011/3/24 21:00:00,50
2011/3/24 22:00:00,50
2011/3/24 23:00:00,70
2011/3/25 0:00:00,102
2011/3/25 1:00:00,60
2011/3/25 2:00:00,59
2011/3/25 3:00:00,60
2011/3/25 4:00:00,64
2011/3/25 5:00:00,62
2011/3/25 6:00:00,60
2011/3/25 7:00:00,75
2011/3/25 8:00:00,76
2011/3/25 9:00:00,100
2011/3/25 10:00:00,85
2011/3/25 11:00:00,121
2011/3/25 12:00:00,157
2011/3/25 13:00:00,150
2011/3/25 14:00:00,237
2011/3/25 15:00:00,163
2011/3/25 16:00:00,181
2011/3/25 17:00:00,160
2011/3/25 18:00:00,135
2011/3/25 19:00:00,142
2011/3/25 20:00:00,121
2011/3/25 21:00:00,121
2011/3/25 22:00:00,150
2011/3/25 23:00:00,133
2011/3/26 0:00:00,113
2011/3/26 1:00:00,131
2011/3/26 2:00:00,70
2011/3/26 3:00:00,40
2011/3/26 4:00:00,70
2011/3/26 5:00:00,32
2011/3/26 6:00:00,22
2011/3/26 7:00:00,32
2011/3/26 8:00:00,70
2011/3/26 9:00:00,83
2011/3/26 10:00:00,93
2011/3/26 11:00:00,136
2011/3/26 12:00:00,136
2011/3/26 13:00:00,160
2011/3/26 14:00:00,160
2011/3/26 15:00:00,165
2011/3/26 16:00:00,205
2011/3/26 17:00:00,155
2011/3/26 18:00:00,191
2011/3/26 19:00:00,101
2011/3/26 20:00:00,101
2011/3/26 21:00:00,98
2011/3/26 22:00:00,102
2011/3/26 23:00:00,93
2011/3/27 0:00:00,87
2011/3/27 1:00:00,43
2011/3/27 2:00:00,21
2011/3/27 3:00:00,2
2011/3/27 4:00:00,20
2011/3/27 6:00:00,0
2011/3/27 7:00:00,3
2011/3/27 8:00:00,8
2011/3/27 9:00:00,32
2011/3/27 10:00:00,44
2011/3/27 11:00:00,46
2011/3/27 12:00:00,98
2011/3/27 13:00:00,124
2011/3/27 14:00:00,158
2011/3/27 15:00:00,154
2011/3/27 16:00:00,196
2011/3/27 17:00:00,176
2011/3/27 18:00:00,141
2011/3/27 19:00:00,157
2011/3/27 20:00:00,128
2011/3/27 21:00:00,93
2011/3/27 22:00:00,93
2011/3/27 23:00:00,96
2011/3/28 0:00:00,77
2011/3/28 1:00:00,94
2011/3/28 2:00:00,94
2011/3/28 3:00:00,94
2011/3/28 5:00:00,91
2011/3/28 6:00:00,118
2011/3/28 7:00:00,148
2011/3/28 8:00:00,136
2011/3/28 9:00:00,138
2011/3/28 10:00:00,128
2011/3/28 11:00:00,107
2011/3/28 12:00:00,111
2011/3/28 13:00:00,147
2011/3/28 14:00:00,256
2011/3/28 15:00:00,188
2011/3/28 16:00:00,228
2011/3/28 17:00:00,227
2011/3/28 18:00:00,228
2011/3/28 19:00:00,240
2011/3/28 20:00:00,258
2011/3/28 21:00:00,230
2011/3/28 22:00:00,229
2011/3/28 23:00:00,162
2011/3/29 0:00:00,116
2011/3/29 1:00:00,178
2011/3/29 2:00:00,178
2011/3/29 3:00:00,178
2011/3/29 4:00:00,94
2011/3/29 5:00:00,103
2011/3/29 6:00:00,93
2011/3/29 7:00:00,89
2011/3/29 8:00:00,160
2011/3/29 9:00:00,115
2011/3/29 10:00:00,160
2011/3/29 11:00:00,160
2011/3/29 12:00:00,179
2011/3/29 13:00:00,179
2011/3/29 14:00:00,202
2011/3/29 15:00:00,207
2011/3/29 16:00:00,287
2011/3/29 17:00:00,237
2011/3/29 18:00:00,266
2011/3/29 19:00:00,227
2011/3/29 20:00:00,266
2011/3/29 21:00:00,172
2011/3/29 22:00:00,134
2011/3/29 23:00:00,145
2011/3/30 0:00:00,145
2011/3/30 1:00:00,152
2011/3/30 2:00:00,145
2011/3/30 3:00:00,114
2011/3/30 4:00:00,145
2011/3/30 5:00:00,94
2011/3/30 6:00:00,99
2011/3/30 7:00:00,130
2011/3/30 8:00:00,114
2011/3/30 9:00:00,131
2011/3/30 10:00:00,141
2011/3/30 11:00:00,141
2011/3/30 12:00:00,138
2011/3/30 13:00:00,149
2011/3/30 14:00:00,149
2011/3/30 15:00:00,79
2011/3/30 16:00:00,53
2011/3/30 17:00:00,34
2011/3/30 18:00:00,76
2011/3/30 19:00:00,76
2011/3/30 20:00:00,52
2011/3/30 21:00:00,87
2011/3/30 22:00:00,52
2011/3/30 23:00:00,52
2011/3/31 0:00:00,52
2011/3/31 1:00:00,52
2011/3/31 2:00:00,52
2011/3/31 3:00:00,52
2011/3/31 4:00:00,52
2011/3/31 5:00:00,52
2011/3/31 6:00:00,52
2011/3/31 7:00:00,52
2011/3/31 8:00:00,79
2011/3/31 9:00:00,40
2011/3/31 10:00:00,40
2011/3/31 11:00:00,43
2011/3/31 12:00:00,43
2011/3/31 13:00:00,53
2011/3/31 14:00:00,53
2011/3/31 15:00:00,53
2011/3/31 16:00:00,89
2011/3/31 17:00:00,89
2011/3/31 18:00:00,89
2011/3/31 19:00:00,89
2011/3/31 20:00:00,59
2011/3/31 21:00:00,79
2011/3/31 22:00:00,43
2011/3/31 23:00:00,34
2011/4/20 0:00:00,78
2011/4/20 1:00:00,59
2011/4/20 2:00:00,59
2011/4/20 3:00:00,59
2011/4/20 4:00:00,58
2011/4/20 5:00:00,58
2011/4/20 6:00:00,59
2011/4/20 7:00:00,42
2011/4/20 8:00:00,221
2011/4/20 9:00:00,220
2011/4/20 10:00:00,221
2011/4/20 11:00:00,221
2011/4/20 12:00:00,352
2011/4/20 13:00:00,352
2011/4/20 14:00:00,390
2011/4/20 15:00:00,262
2011/4/20 16:00:00,262
2011/4/20 17:00:00,265
2011/4/20 18:00:00,355
2011/4/20 19:00:00,471
2011/4/20 20:00:00,443
2011/4/20 21:00:00,411
2011/4/20 22:00:00,300
2011/4/20 23:00:00,322
2011/4/21 0:00:00,293
2011/4/21 1:00:00,224
2011/4/21 2:00:00,233
2011/4/21 3:00:00,138
2011/4/21 4:00:00,128
2011/4/21 5:00:00,135
2011/4/21 6:00:00,134
2011/4/21 7:00:00,122
2011/4/21 8:00:00,131
2011/4/21 9:00:00,122
2011/4/21 10:00:00,199
2011/4/21 11:00:00,180
2011/4/21 12:00:00,259
2011/4/21 13:00:00,261
2011/4/21 14:00:00,282
2011/4/21 15:00:00,297
2011/4/21 16:00:00,343
2011/4/21 17:00:00,332
2011/4/21 18:00:00,374
2011/4/21 19:00:00,257
2011/4/21 20:00:00,207
2011/4/21 21:00:00,145
2011/4/21 22:00:00,246
2011/4/21 23:00:00,200
2011/4/22 0:00:00,119
2011/4/22 1:00:00,126
2011/4/22 2:00:00,126
2011/4/22 3:00:00,126
2011/4/22 4:00:00,122
2011/4/22 5:00:00,122
2011/4/22 6:00:00,122
2011/4/22 7:00:00,121
2011/4/22 8:00:00,121
2011/4/22 9:00:00,106
2011/4/22 10:00:00,135
2011/4/22 11:00:00,49
2011/4/22 12:00:00,68
2011/4/22 13:00:00,61
2011/4/22 14:00:00,61
2011/4/22 15:00:00,61
2011/4/22 16:00:00,61
2011/4/22 17:00:00,62
2011/4/22 18:00:00,62
2011/4/22 19:00:00,62
2011/4/22 20:00:00,70
2011/4/22 21:00:00,45
2011/4/22 22:00:00,38
2011/4/22 23:00:00,61
2011/4/23 0:00:00,38
2011/4/23 1:00:00,38
2011/4/23 2:00:00,19
2011/4/23 3:00:00,19
2011/4/23 4:00:00,15
2011/4/23 5:00:00,15
2011/4/23 6:00:00,39
2011/4/23 7:00:00,14
2011/4/23 8:00:00,36
2011/4/23 9:00:00,52
2011/4/23 10:00:00,93
2011/4/23 11:00:00,90
2011/4/23 12:00:00,104
2011/4/23 13:00:00,104
2011/4/23 14:00:00,146
2011/4/23 15:00:00,180
2011/4/23 16:00:00,180
2011/4/23 17:00:00,180
2011/4/23 18:00:00,146
2011/4/23 19:00:00,127
2011/4/23 20:00:00,130
2011/4/23 21:00:00,166
2011/4/23 22:00:00,186
2011/4/23 23:00:00,130
2011/4/24 0:00:00,104
2011/4/24 1:00:00,66
2011/4/24 2:00:00,66
2011/4/24 3:00:00,27
2011/4/24 4:00:00,27
2011/4/24 5:00:00,27
2011/4/24 6:00:00,65
2011/4/24 7:00:00,65
2011/4/24 8:00:00,50
2011/4/24 9:00:00,103
2011/4/24 10:00:00,132
2011/4/24 11:00:00,238
2011/4/24 12:00:00,236
2011/4/24 13:00:00,285
2011/4/24 14:00:00,370
2011/4/24 15:00:00,245
2011/4/24 16:00:00,433
2011/4/24 17:00:00,238
2011/4/24 18:00:00,205
2011/4/24 19:00:00,156
2011/4/24 20:00:00,156
2011/4/24 21:00:00,64
2011/4/24 22:00:00,64
2011/4/24 23:00:00,64
2011/4/25 0:00:00,72
2011/4/25 1:00:00,80
2011/4/25 2:00:00,80
2011/4/25 3:00:00,88
2011/4/25 4:00:00,104
2011/4/25 5:00:00,72
2011/4/25 6:00:00,88
2011/4/25 7:00:00,104
2011/4/25 8:00:00,126
2011/4/25 9:00:00,160
2011/4/25 10:00:00,224
2011/4/25 11:00:00,224
2011/4/25 12:00:00,177
2011/4/25 13:00:00,259
2011/4/25 14:00:00,318
2011/4/25 15:00:00,326
2011/4/25 16:00:00,338
2011/4/25 17:00:00,338
2011/4/25 18:00:00,274
2011/4/25 19:00:00,269
2011/4/25 20:00:00,220
2011/4/25 21:00:00,221
2011/4/25 22:00:00,210
2011/4/25 23:00:00,165
2011/4/26 0:00:00,221
2011/4/26 1:00:00,202
2011/4/26 2:00:00,148
2011/4/26 3:00:00,120
2011/4/26 4:00:00,148
2011/4/26 5:00:00,120
2011/4/26 6:00:00,126
2011/4/26 7:00:00,164
2011/4/26 8:00:00,164
2011/4/26 9:00:00,224
2011/4/26 10:00:00,189
2011/4/26 11:00:00,213
2011/4/26 12:00:00,277
2011/4/26 13:00:00,326
2011/4/26 14:00:00,252
2011/4/26 15:00:00,277
2011/4/26 16:00:00,267
2011/4/26 17:00:00,225
2011/4/26 18:00:00,213
2011/4/26 19:00:00,224
2011/4/26 20:00:00,224
2011/4/26 21:00:00,157
2011/4/26 22:00:00,200
2011/4/26 23:00:00,200
2011/4/27 0:00:00,160
2011/4/27 1:00:00,160
2011/4/27 2:00:00,145
2011/4/27 3:00:00,183
2011/4/27 4:00:00,82
2011/4/27 5:00:00,113
2011/4/27 6:00:00,82
2011/4/27 7:00:00,183
2011/4/27 8:00:00,183
2011/4/27 9:00:00,176
2011/4/27 10:00:00,198
2011/4/27 11:00:00,203
2011/4/27 12:00:00,167
2011/4/27 13:00:00,160
2011/4/27 14:00:00,179
2011/4/27 15:00:00,259
2011/4/27 16:00:00,251
2011/4/27 17:00:00,198
2011/4/27 18:00:00,198
2011/4/27 19:00:00,157
